image_name,class_name,r,g,b,Brightness,Width_in,Height_in,Confidence,hex_color
251107_232346_0000097776_CAM1_NG_bmp.rf.0232f41899ca5af3ad008ce87c9700cd.jpg,incorrect qblock,194,194,194,194.0,0.36,0.18,0.8067,#c2c2c2
251107_232346_0000097776_CAM1_NG_bmp.rf.0232f41899ca5af3ad008ce87c9700cd.jpg,incorrect qblock,184,184,184,184.0,0.2925,0.09,0.7875,#b8b8b8
251107_232346_0000097776_CAM1_NG_bmp.rf.0232f41899ca5af3ad008ce87c9700cd.jpg,incorrect qblock,191,191,191,191.0,0.3825,0.2025,0.7732,#bfbfbf
251107_232346_0000097776_CAM1_NG_bmp.rf.0232f41899ca5af3ad008ce87c9700cd.jpg,incorrect qblock,179,179,179,179.0,0.3375,0.18,0.7732,#b3b3b3
251107_232346_0000097776_CAM1_NG_bmp.rf.0232f41899ca5af3ad008ce87c9700cd.jpg,incorrect qblock,184,184,184,184.0,0.3375,0.1575,0.7158,#b8b8b8
251107_232346_0000097776_CAM1_NG_bmp.rf.0232f41899ca5af3ad008ce87c9700cd.jpg,incorrect qblock,176,176,176,176.0,0.27,0.09,0.6967,#b0b0b0
251107_232346_0000097776_CAM1_NG_bmp.rf.0232f41899ca5af3ad008ce87c9700cd.jpg,incorrect qblock,184,184,184,184.0,0.27,0.1125,0.6551,#b8b8b8
251107_232346_0000097776_CAM1_NG_bmp.rf.0232f41899ca5af3ad008ce87c9700cd.jpg,incorrect qblock,188,188,188,188.0,0.27,0.1125,0.6424,#bcbcbc
251107_232346_0000097776_CAM1_NG_bmp.rf.0232f41899ca5af3ad008ce87c9700cd.jpg,incorrect qblock,188,188,188,188.0,0.2925,0.09,0.5759,#bcbcbc
251107_232306_0000097645_CAM1_NG_bmp.rf.e8bdcbf23d7ffec7093ddef58b464c03.jpg,incorrect qblock,180,180,180,180.0,0.36,0.2025,0.8796,#b4b4b4
251107_232306_0000097645_CAM1_NG_bmp.rf.e8bdcbf23d7ffec7093ddef58b464c03.jpg,incorrect qblock,179,179,179,179.0,0.3375,0.18,0.8748,#b3b3b3
251107_232306_0000097645_CAM1_NG_bmp.rf.e8bdcbf23d7ffec7093ddef58b464c03.jpg,incorrect qblock,175,175,175,175.0,0.3375,0.18,0.8346,#afafaf
251107_232306_0000097645_CAM1_NG_bmp.rf.e8bdcbf23d7ffec7093ddef58b464c03.jpg,incorrect qblock,189,189,189,189.0,0.3825,0.18,0.8159,#bdbdbd
251107_232306_0000097645_CAM1_NG_bmp.rf.e8bdcbf23d7ffec7093ddef58b464c03.jpg,incorrect qblock,170,170,170,170.0,0.36,0.2025,0.8117,#aaaaaa
251107_232306_0000097645_CAM1_NG_bmp.rf.e8bdcbf23d7ffec7093ddef58b464c03.jpg,incorrect qblock,182,182,182,182.0,0.3375,0.1575,0.7663,#b6b6b6
251107_232306_0000097645_CAM1_NG_bmp.rf.e8bdcbf23d7ffec7093ddef58b464c03.jpg,incorrect qblock,183,183,183,183.0,0.27,0.1125,0.7569,#b7b7b7
251107_232306_0000097645_CAM1_NG_bmp.rf.e8bdcbf23d7ffec7093ddef58b464c03.jpg,incorrect qblock,192,192,192,192.0,0.36,0.18,0.7364,#c0c0c0
251107_232306_0000097645_CAM1_NG_bmp.rf.e8bdcbf23d7ffec7093ddef58b464c03.jpg,incorrect qblock,193,193,193,193.0,0.2925,0.1125,0.7339,#c1c1c1
251107_232306_0000097645_CAM1_NG_bmp.rf.e8bdcbf23d7ffec7093ddef58b464c03.jpg,incorrect qblock,172,172,172,172.0,0.27,0.1125,0.7078,#acacac
251107_232306_0000097645_CAM1_NG_bmp.rf.e8bdcbf23d7ffec7093ddef58b464c03.jpg,incorrect qblock,184,184,184,184.0,0.27,0.09,0.6681,#b8b8b8
251107_232306_0000097645_CAM1_NG_bmp.rf.e8bdcbf23d7ffec7093ddef58b464c03.jpg,incorrect qblock,173,173,173,173.0,0.27,0.1125,0.6665,#adadad
251107_232306_0000097645_CAM1_NG_bmp.rf.e8bdcbf23d7ffec7093ddef58b464c03.jpg,incorrect qblock,188,188,188,188.0,0.2925,0.1125,0.5818,#bcbcbc
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,93,93,93,93.0,0.36,0.18,0.9016,#5d5d5d
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,84,84,84,84.0,0.36,0.18,0.8982,#545454
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,74,74,74,74.0,0.3825,0.18,0.8974,#4a4a4a
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,75,75,75,75.0,0.36,0.18,0.8952,#4b4b4b
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,92,92,92,92.0,0.36,0.18,0.8818,#5c5c5c
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,91,91,91,91.0,0.36,0.2025,0.8706,#5b5b5b
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,78,78,78,78.0,0.3375,0.18,0.8609,#4e4e4e
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,89,89,89,89.0,0.36,0.18,0.8405,#595959
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,92,92,92,92.0,0.3375,0.2025,0.7959,#5c5c5c
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,84,84,84,84.0,0.36,0.18,0.7606,#545454
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,61,61,61,61.0,0.36,0.18,0.6009,#3d3d3d
251010_125625_0000080729_CAM1_NG_bmp.rf.0ef668c4903c1ea6856b1a9046ef2c7d.jpg,qblock,89,89,89,89.0,0.36,0.2025,0.5922,#595959
251010_125641_0000080783_CAM1_NG_bmp.rf.f4131c677f4332864d49aaa58f9a4576.jpg,qblock,86,86,86,86.0,0.36,0.18,0.9386,#565656
251010_125641_0000080783_CAM1_NG_bmp.rf.f4131c677f4332864d49aaa58f9a4576.jpg,qblock,86,86,86,86.0,0.36,0.18,0.9343,#565656
251010_125641_0000080783_CAM1_NG_bmp.rf.f4131c677f4332864d49aaa58f9a4576.jpg,qblock,86,86,86,86.0,0.3825,0.18,0.9284,#565656
251010_125641_0000080783_CAM1_NG_bmp.rf.f4131c677f4332864d49aaa58f9a4576.jpg,qblock,81,81,81,81.0,0.36,0.18,0.9222,#515151
251010_125641_0000080783_CAM1_NG_bmp.rf.f4131c677f4332864d49aaa58f9a4576.jpg,qblock,93,93,93,93.0,0.36,0.2025,0.909,#5d5d5d
251010_125641_0000080783_CAM1_NG_bmp.rf.f4131c677f4332864d49aaa58f9a4576.jpg,qblock,85,85,85,85.0,0.36,0.18,0.8987,#555555
251010_125641_0000080783_CAM1_NG_bmp.rf.f4131c677f4332864d49aaa58f9a4576.jpg,qblock,89,89,89,89.0,0.36,0.2025,0.8986,#595959
251010_125641_0000080783_CAM1_NG_bmp.rf.f4131c677f4332864d49aaa58f9a4576.jpg,qblock,91,91,91,91.0,0.36,0.2025,0.8968,#5b5b5b
251010_125641_0000080783_CAM1_NG_bmp.rf.f4131c677f4332864d49aaa58f9a4576.jpg,qblock,93,93,93,93.0,0.3375,0.2025,0.8948,#5d5d5d
251010_125641_0000080783_CAM1_NG_bmp.rf.f4131c677f4332864d49aaa58f9a4576.jpg,qblock,70,70,70,70.0,0.3375,0.18,0.8835,#464646
251010_125641_0000080783_CAM1_NG_bmp.rf.f4131c677f4332864d49aaa58f9a4576.jpg,qblock,84,84,84,84.0,0.36,0.18,0.8487,#545454
251010_125641_0000080783_CAM1_NG_bmp.rf.f4131c677f4332864d49aaa58f9a4576.jpg,qblock,92,92,92,92.0,0.36,0.18,0.831,#5c5c5c
251010_125641_0000080783_CAM1_NG_bmp.rf.f4131c677f4332864d49aaa58f9a4576.jpg,qblock,69,69,69,69.0,0.3375,0.2025,0.5574,#454545
251010_125641_0000080783_CAM1_NG_bmp.rf.f4131c677f4332864d49aaa58f9a4576.jpg,qblock,75,75,75,75.0,0.36,0.2025,0.5239,#4b4b4b
251107_231612_0000096271_CAM1_NG_bmp.rf.7679f116d71c80d7422934dffca85e50.jpg,incorrect qblock,178,178,178,178.0,0.36,0.2025,0.8667,#b2b2b2
251107_231612_0000096271_CAM1_NG_bmp.rf.7679f116d71c80d7422934dffca85e50.jpg,incorrect qblock,176,176,176,176.0,0.3375,0.18,0.8641,#b0b0b0
251107_231612_0000096271_CAM1_NG_bmp.rf.7679f116d71c80d7422934dffca85e50.jpg,incorrect qblock,157,157,157,157.0,0.3375,0.18,0.8518,#9d9d9d
251107_231612_0000096271_CAM1_NG_bmp.rf.7679f116d71c80d7422934dffca85e50.jpg,incorrect qblock,181,181,181,181.0,0.36,0.18,0.7925,#b5b5b5
251107_231612_0000096271_CAM1_NG_bmp.rf.7679f116d71c80d7422934dffca85e50.jpg,incorrect qblock,177,177,177,177.0,0.2925,0.1125,0.7895,#b1b1b1
251107_231612_0000096271_CAM1_NG_bmp.rf.7679f116d71c80d7422934dffca85e50.jpg,incorrect qblock,147,147,147,147.0,0.36,0.2025,0.7777,#939393
251107_231612_0000096271_CAM1_NG_bmp.rf.7679f116d71c80d7422934dffca85e50.jpg,incorrect qblock,184,184,184,184.0,0.36,0.18,0.7734,#b8b8b8
251107_231612_0000096271_CAM1_NG_bmp.rf.7679f116d71c80d7422934dffca85e50.jpg,incorrect qblock,175,175,175,175.0,0.3375,0.1575,0.7697,#afafaf
251107_231612_0000096271_CAM1_NG_bmp.rf.7679f116d71c80d7422934dffca85e50.jpg,incorrect qblock,173,173,173,173.0,0.2925,0.09,0.733,#adadad
251107_231612_0000096271_CAM1_NG_bmp.rf.7679f116d71c80d7422934dffca85e50.jpg,incorrect qblock,179,179,179,179.0,0.27,0.1125,0.7182,#b3b3b3
251107_231612_0000096271_CAM1_NG_bmp.rf.7679f116d71c80d7422934dffca85e50.jpg,incorrect qblock,187,187,187,187.0,0.27,0.135,0.7067,#bbbbbb
251107_231612_0000096271_CAM1_NG_bmp.rf.7679f116d71c80d7422934dffca85e50.jpg,incorrect qblock,179,179,179,179.0,0.2925,0.09,0.6871,#b3b3b3
251107_231612_0000096271_CAM1_NG_bmp.rf.7679f116d71c80d7422934dffca85e50.jpg,incorrect qblock,183,183,183,183.0,0.2925,0.1125,0.6676,#b7b7b7
251107_231612_0000096271_CAM1_NG_bmp.rf.7679f116d71c80d7422934dffca85e50.jpg,incorrect qblock,150,150,150,150.0,0.27,0.09,0.6452,#969696
251107_231612_0000096271_CAM1_NG_bmp.rf.7679f116d71c80d7422934dffca85e50.jpg,incorrect qblock,177,177,177,177.0,0.27,0.1125,0.5871,#b1b1b1
251107_231612_0000096271_CAM1_NG_bmp.rf.7679f116d71c80d7422934dffca85e50.jpg,incorrect qblock,164,164,164,164.0,0.27,0.135,0.5732,#a4a4a4
251010_125701_0000080852_CAM1_NG_bmp.rf.8a628eb0708bebff0da8eaa46e5c720e.jpg,qblock,81,81,81,81.0,0.36,0.18,0.931,#515151
251010_125701_0000080852_CAM1_NG_bmp.rf.8a628eb0708bebff0da8eaa46e5c720e.jpg,qblock,85,85,85,85.0,0.36,0.18,0.9174,#555555
251010_125701_0000080852_CAM1_NG_bmp.rf.8a628eb0708bebff0da8eaa46e5c720e.jpg,qblock,89,89,89,89.0,0.36,0.2025,0.9064,#595959
251010_125701_0000080852_CAM1_NG_bmp.rf.8a628eb0708bebff0da8eaa46e5c720e.jpg,qblock,90,90,90,90.0,0.36,0.2025,0.9018,#5a5a5a
251010_125701_0000080852_CAM1_NG_bmp.rf.8a628eb0708bebff0da8eaa46e5c720e.jpg,qblock,94,94,94,94.0,0.36,0.2025,0.9009,#5e5e5e
251010_125701_0000080852_CAM1_NG_bmp.rf.8a628eb0708bebff0da8eaa46e5c720e.jpg,qblock,82,82,82,82.0,0.36,0.18,0.8958,#525252
251010_125701_0000080852_CAM1_NG_bmp.rf.8a628eb0708bebff0da8eaa46e5c720e.jpg,qblock,90,90,90,90.0,0.3825,0.18,0.883,#5a5a5a
251010_125701_0000080852_CAM1_NG_bmp.rf.8a628eb0708bebff0da8eaa46e5c720e.jpg,qblock,88,88,88,88.0,0.36,0.18,0.882,#585858
251010_125701_0000080852_CAM1_NG_bmp.rf.8a628eb0708bebff0da8eaa46e5c720e.jpg,qblock,85,85,85,85.0,0.3825,0.18,0.8745,#555555
251010_125701_0000080852_CAM1_NG_bmp.rf.8a628eb0708bebff0da8eaa46e5c720e.jpg,qblock,80,80,80,80.0,0.3375,0.18,0.8584,#505050
251010_125701_0000080852_CAM1_NG_bmp.rf.8a628eb0708bebff0da8eaa46e5c720e.jpg,qblock,82,82,82,82.0,0.36,0.18,0.8457,#525252
251010_125701_0000080852_CAM1_NG_bmp.rf.8a628eb0708bebff0da8eaa46e5c720e.jpg,qblock,67,67,67,67.0,0.3375,0.18,0.8431,#434343
251010_125701_0000080852_CAM1_NG_bmp.rf.8a628eb0708bebff0da8eaa46e5c720e.jpg,qblock,74,74,74,74.0,0.36,0.2025,0.6612,#4a4a4a
251010_125701_0000080852_CAM1_NG_bmp.rf.8a628eb0708bebff0da8eaa46e5c720e.jpg,qblock,64,64,64,64.0,0.36,0.18,0.6193,#404040
251107_232301_0000097627_CAM1_NG_bmp.rf.eec17793f2c984ea2097d423010ceffc.jpg,incorrect qblock,181,181,181,181.0,0.3375,0.18,0.8686,#b5b5b5
251107_232301_0000097627_CAM1_NG_bmp.rf.eec17793f2c984ea2097d423010ceffc.jpg,incorrect qblock,183,183,183,183.0,0.36,0.2025,0.8649,#b7b7b7
251107_232301_0000097627_CAM1_NG_bmp.rf.eec17793f2c984ea2097d423010ceffc.jpg,incorrect qblock,174,174,174,174.0,0.3375,0.18,0.8134,#aeaeae
251107_232301_0000097627_CAM1_NG_bmp.rf.eec17793f2c984ea2097d423010ceffc.jpg,incorrect qblock,189,189,189,189.0,0.3825,0.18,0.7994,#bdbdbd
251107_232301_0000097627_CAM1_NG_bmp.rf.eec17793f2c984ea2097d423010ceffc.jpg,incorrect qblock,161,161,161,161.0,0.36,0.18,0.7842,#a1a1a1
251107_232301_0000097627_CAM1_NG_bmp.rf.eec17793f2c984ea2097d423010ceffc.jpg,incorrect qblock,194,194,194,194.0,0.36,0.18,0.7803,#c2c2c2
251107_232301_0000097627_CAM1_NG_bmp.rf.eec17793f2c984ea2097d423010ceffc.jpg,incorrect qblock,186,186,186,186.0,0.2925,0.135,0.7751,#bababa
251107_232301_0000097627_CAM1_NG_bmp.rf.eec17793f2c984ea2097d423010ceffc.jpg,incorrect qblock,183,183,183,183.0,0.3375,0.1575,0.7416,#b7b7b7
251107_232301_0000097627_CAM1_NG_bmp.rf.eec17793f2c984ea2097d423010ceffc.jpg,incorrect qblock,180,180,180,180.0,0.27,0.09,0.7371,#b4b4b4
251107_232301_0000097627_CAM1_NG_bmp.rf.eec17793f2c984ea2097d423010ceffc.jpg,incorrect qblock,197,197,197,197.0,0.27,0.1125,0.7215,#c5c5c5
251107_232301_0000097627_CAM1_NG_bmp.rf.eec17793f2c984ea2097d423010ceffc.jpg,incorrect qblock,190,190,190,190.0,0.27,0.09,0.6695,#bebebe
251107_232301_0000097627_CAM1_NG_bmp.rf.eec17793f2c984ea2097d423010ceffc.jpg,incorrect qblock,177,177,177,177.0,0.27,0.09,0.6556,#b1b1b1
251107_232301_0000097627_CAM1_NG_bmp.rf.eec17793f2c984ea2097d423010ceffc.jpg,incorrect qblock,189,189,189,189.0,0.27,0.1125,0.6027,#bdbdbd
251107_232301_0000097627_CAM1_NG_bmp.rf.eec17793f2c984ea2097d423010ceffc.jpg,incorrect qblock,182,182,182,182.0,0.27,0.1125,0.5888,#b6b6b6
251015_020546_0000434655_CAM1_OK_bmp.rf.287a0aaf4e002c8090bc16d5c0c56062.jpg,qblock,75,75,75,75.0,0.36,0.2025,0.8943,#4b4b4b
251015_020546_0000434655_CAM1_OK_bmp.rf.287a0aaf4e002c8090bc16d5c0c56062.jpg,qblock,83,83,83,83.0,0.36,0.2025,0.867,#535353
251015_020546_0000434655_CAM1_OK_bmp.rf.287a0aaf4e002c8090bc16d5c0c56062.jpg,qblock,89,89,89,89.0,0.36,0.2025,0.8667,#595959
251015_020546_0000434655_CAM1_OK_bmp.rf.287a0aaf4e002c8090bc16d5c0c56062.jpg,qblock,88,88,88,88.0,0.36,0.225,0.8642,#585858
251015_020546_0000434655_CAM1_OK_bmp.rf.287a0aaf4e002c8090bc16d5c0c56062.jpg,qblock,76,76,76,76.0,0.36,0.18,0.86,#4c4c4c
251015_020546_0000434655_CAM1_OK_bmp.rf.287a0aaf4e002c8090bc16d5c0c56062.jpg,qblock,73,73,73,73.0,0.36,0.18,0.8461,#494949
251015_020546_0000434655_CAM1_OK_bmp.rf.287a0aaf4e002c8090bc16d5c0c56062.jpg,qblock,80,80,80,80.0,0.36,0.2025,0.8142,#505050
251015_020546_0000434655_CAM1_OK_bmp.rf.287a0aaf4e002c8090bc16d5c0c56062.jpg,qblock,84,84,84,84.0,0.36,0.2025,0.8026,#545454
251015_020546_0000434655_CAM1_OK_bmp.rf.287a0aaf4e002c8090bc16d5c0c56062.jpg,qblock,84,84,84,84.0,0.3825,0.2025,0.8022,#545454
251015_020546_0000434655_CAM1_OK_bmp.rf.287a0aaf4e002c8090bc16d5c0c56062.jpg,qblock,95,95,95,95.0,0.3825,0.2025,0.7973,#5f5f5f
251015_020546_0000434655_CAM1_OK_bmp.rf.287a0aaf4e002c8090bc16d5c0c56062.jpg,qblock,57,57,57,57.0,0.3375,0.18,0.7845,#393939
251015_020546_0000434655_CAM1_OK_bmp.rf.287a0aaf4e002c8090bc16d5c0c56062.jpg,qblock,71,71,71,71.0,0.36,0.2025,0.7543,#474747
251015_020546_0000434655_CAM1_OK_bmp.rf.287a0aaf4e002c8090bc16d5c0c56062.jpg,qblock,49,49,49,49.0,0.36,0.18,0.6589,#313131
251015_020546_0000434655_CAM1_OK_bmp.rf.287a0aaf4e002c8090bc16d5c0c56062.jpg,qblock,84,84,84,84.0,0.3825,0.2025,0.6406,#545454
251010_124857_0000080523_CAM1_NG_bmp.rf.0ab14c121fbfb91a48e6b0376cae3154.jpg,qblock,86,86,86,86.0,0.3825,0.18,0.9209,#565656
251010_124857_0000080523_CAM1_NG_bmp.rf.0ab14c121fbfb91a48e6b0376cae3154.jpg,qblock,89,89,89,89.0,0.36,0.2025,0.9173,#595959
251010_124857_0000080523_CAM1_NG_bmp.rf.0ab14c121fbfb91a48e6b0376cae3154.jpg,qblock,95,95,95,95.0,0.36,0.2025,0.9172,#5f5f5f
251010_124857_0000080523_CAM1_NG_bmp.rf.0ab14c121fbfb91a48e6b0376cae3154.jpg,qblock,85,85,85,85.0,0.36,0.18,0.9033,#555555
251010_124857_0000080523_CAM1_NG_bmp.rf.0ab14c121fbfb91a48e6b0376cae3154.jpg,qblock,76,76,76,76.0,0.36,0.18,0.8909,#4c4c4c
251010_124857_0000080523_CAM1_NG_bmp.rf.0ab14c121fbfb91a48e6b0376cae3154.jpg,qblock,78,78,78,78.0,0.36,0.18,0.8862,#4e4e4e
251010_124857_0000080523_CAM1_NG_bmp.rf.0ab14c121fbfb91a48e6b0376cae3154.jpg,qblock,82,82,82,82.0,0.36,0.18,0.8818,#525252
251010_124857_0000080523_CAM1_NG_bmp.rf.0ab14c121fbfb91a48e6b0376cae3154.jpg,qblock,85,85,85,85.0,0.36,0.2025,0.8781,#555555
251010_124857_0000080523_CAM1_NG_bmp.rf.0ab14c121fbfb91a48e6b0376cae3154.jpg,qblock,89,89,89,89.0,0.36,0.2025,0.8763,#595959
251010_124857_0000080523_CAM1_NG_bmp.rf.0ab14c121fbfb91a48e6b0376cae3154.jpg,qblock,88,88,88,88.0,0.36,0.2025,0.8717,#585858
251010_124857_0000080523_CAM1_NG_bmp.rf.0ab14c121fbfb91a48e6b0376cae3154.jpg,qblock,90,90,90,90.0,0.36,0.2025,0.8443,#5a5a5a
251010_124857_0000080523_CAM1_NG_bmp.rf.0ab14c121fbfb91a48e6b0376cae3154.jpg,qblock,73,73,73,73.0,0.36,0.2025,0.7548,#494949
251010_124857_0000080523_CAM1_NG_bmp.rf.0ab14c121fbfb91a48e6b0376cae3154.jpg,qblock,89,89,89,89.0,0.36,0.2025,0.7407,#595959
251010_124857_0000080523_CAM1_NG_bmp.rf.0ab14c121fbfb91a48e6b0376cae3154.jpg,qblock,72,72,72,72.0,0.36,0.2025,0.7065,#484848
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,181,181,181,181.0,0.36,0.18,0.895,#b5b5b5
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,180,180,180,180.0,0.3375,0.18,0.8544,#b4b4b4
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,169,169,169,169.0,0.36,0.2025,0.8002,#a9a9a9
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,190,190,190,190.0,0.3375,0.18,0.7828,#bebebe
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,184,184,184,184.0,0.36,0.18,0.7727,#b8b8b8
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,182,182,182,182.0,0.36,0.2025,0.7696,#b6b6b6
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,188,188,188,188.0,0.27,0.1125,0.7467,#bcbcbc
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,189,189,189,189.0,0.3375,0.1575,0.7334,#bdbdbd
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,187,187,187,187.0,0.27,0.1125,0.7241,#bbbbbb
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,181,181,181,181.0,0.27,0.1125,0.6896,#b5b5b5
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,182,182,182,182.0,0.27,0.09,0.6821,#b6b6b6
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,179,179,179,179.0,0.2925,0.1125,0.6806,#b3b3b3
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,191,191,191,191.0,0.2925,0.1125,0.5693,#bfbfbf
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,182,182,182,182.0,0.27,0.1125,0.5446,#b6b6b6
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,95,95,95,95.0,0.3825,0.2025,0.9511,#5f5f5f
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,88,88,88,88.0,0.36,0.2025,0.9355,#585858
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,79,79,79,79.0,0.36,0.18,0.9266,#4f4f4f
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,91,91,91,91.0,0.3825,0.2025,0.9179,#5b5b5b
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,80,80,80,80.0,0.36,0.18,0.9142,#505050
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,83,83,83,83.0,0.36,0.2025,0.905,#535353
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,79,79,79,79.0,0.36,0.18,0.8898,#4f4f4f
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,91,91,91,91.0,0.36,0.2025,0.8897,#5b5b5b
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,73,73,73,73.0,0.36,0.18,0.8759,#494949
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,84,84,84,84.0,0.36,0.2025,0.8457,#545454
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,88,88,88,88.0,0.3825,0.2025,0.8355,#585858
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,71,71,71,71.0,0.36,0.2025,0.8163,#474747
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,66,66,66,66.0,0.36,0.2025,0.8066,#424242
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,81,81,81,81.0,0.36,0.2025,0.7873,#515151
251107_231809_0000096658_CAM1_NG_bmp.rf.033e0a6bb59c7628eec787b17897b8d9.jpg,incorrect qblock,180,180,180,180.0,0.36,0.18,0.8818,#b4b4b4
251107_231809_0000096658_CAM1_NG_bmp.rf.033e0a6bb59c7628eec787b17897b8d9.jpg,incorrect qblock,179,179,179,179.0,0.3375,0.18,0.879,#b3b3b3
251107_231809_0000096658_CAM1_NG_bmp.rf.033e0a6bb59c7628eec787b17897b8d9.jpg,incorrect qblock,162,162,162,162.0,0.36,0.18,0.806,#a2a2a2
251107_231809_0000096658_CAM1_NG_bmp.rf.033e0a6bb59c7628eec787b17897b8d9.jpg,incorrect qblock,186,186,186,186.0,0.36,0.2025,0.7996,#bababa
251107_231809_0000096658_CAM1_NG_bmp.rf.033e0a6bb59c7628eec787b17897b8d9.jpg,incorrect qblock,178,178,178,178.0,0.36,0.18,0.7869,#b2b2b2
251107_231809_0000096658_CAM1_NG_bmp.rf.033e0a6bb59c7628eec787b17897b8d9.jpg,incorrect qblock,196,196,196,196.0,0.36,0.18,0.7688,#c4c4c4
251107_231809_0000096658_CAM1_NG_bmp.rf.033e0a6bb59c7628eec787b17897b8d9.jpg,incorrect qblock,176,176,176,176.0,0.27,0.09,0.7606,#b0b0b0
251107_231809_0000096658_CAM1_NG_bmp.rf.033e0a6bb59c7628eec787b17897b8d9.jpg,incorrect qblock,187,187,187,187.0,0.3375,0.18,0.7473,#bbbbbb
251107_231809_0000096658_CAM1_NG_bmp.rf.033e0a6bb59c7628eec787b17897b8d9.jpg,incorrect qblock,183,183,183,183.0,0.2925,0.1125,0.7396,#b7b7b7
251107_231809_0000096658_CAM1_NG_bmp.rf.033e0a6bb59c7628eec787b17897b8d9.jpg,incorrect qblock,191,191,191,191.0,0.27,0.1125,0.6814,#bfbfbf
